,ID,Name,State,avg_temp,max_temp,min_temp,precipitation,fips
2716,TX-453,Travis County,Texas,68.5,79.8,57.1,176.43,48379
2717,TX-455,Trinity County,Texas,67.1,77.7,56.6,266.15,48381
2718,TX-457,Tyler County,Texas,67.3,78,56.6,334.28,48383
2719,TX-459,Upshur County,Texas,64.9,75.6,54.2,252.06,48385
2720,TX-461,Upton County,Texas,66.4,79.4,53.4,68.25,48387
2721,TX-463,Uvalde County,Texas,69.9,82.1,57.7,115.5,48389
2722,TX-465,Val Verde County,Texas,68.8,81.2,56.5,87,48391
2723,TX-467,Van Zandt County,Texas,65.2,75.9,54.5,227.48,48393
2724,TX-469,Victoria County,Texas,71.6,82,61.3,188.04,48395
2725,TX-471,Walker County,Texas,67.8,78.2,57.4,261.42,48397
2726,TX-473,Waller County,Texas,69.8,80.1,59.5,241.54,48399
2727,TX-475,Ward County,Texas,66.9,82,51.9,49.06,48401
2728,TX-477,Washington County,Texas,69,79.4,58.6,217.7,48403
2729,TX-479,Webb County,Texas,73.1,84.8,61.5,101.15,48405
2730,TX-481,Wharton County,Texas,71,81.2,60.9,234.89,48407
2731,TX-483,Wheeler County,Texas,59.9,73.4,46.4,113.59,48409
2732,TX-485,Wichita County,Texas,63.8,76.4,51.2,155.43,48411
2733,TX-487,Wilbarger County,Texas,63.8,76.4,51.1,141.34,48413
2734,TX-489,Willacy County,Texas,74.9,84.5,65.3,142.05,48415
2735,TX-491,Williamson County,Texas,67.9,79,56.7,171.62,48417
2736,TX-493,Wilson County,Texas,70.2,81.6,58.9,151.9,48419
2737,TX-495,Winkler County,Texas,65.7,80.4,50.9,52.62,48421
2738,TX-497,Wise County,Texas,64.7,76.2,53.2,174.24,48423
2739,TX-499,Wood County,Texas,65.1,76,54.2,248.48,48425
2740,TX-501,Yoakum County,Texas,60.6,75.4,45.8,66.74,48427
2741,TX-503,Young County,Texas,64.3,77,51.7,159.45,48429
2742,TX-505,Zapata County,Texas,74.9,86.5,63.3,96.12,48431
2743,TX-507,Zavala County,Texas,71.7,84,59.4,98.45,48433
2744,UT-001,Beaver County,Utah,50.3,64.6,36,57.85,48435
2745,UT-003,Box Elder County,Utah,49.1,61.2,37.1,52.58,48437
2746,UT-005,Cache County,Utah,44.7,55.8,33.7,125.5,48439
2747,UT-007,Carbon County,Utah,46,58.7,33.3,62.97,48441
2748,UT-009,Daggett County,Utah,42.2,55.2,29.2,67.94,48443
2749,UT-011,Davis County,Utah,50.8,61.6,40.1,111.58,48445
2750,UT-013,Duchesne County,Utah,43.2,56,30.5,76.32,48447
2751,UT-015,Emery County,Utah,51.6,65.1,38.1,38.68,48449
2752,UT-017,Garfield County,Utah,50,63,36.9,55.36,48451
2753,UT-019,Grand County,Utah,52.6,65.5,39.7,50.01,48453
2754,UT-021,Iron County,Utah,50.2,64.4,36,67.53,48455
2755,UT-023,Juab County,Utah,51.2,64.6,37.8,50.28,48457
2756,UT-025,Kane County,Utah,53.9,67.6,40.2,51.15,48459
2757,UT-027,Millard County,Utah,52,66.3,37.7,44.93,48461
2758,UT-029,Morgan County,Utah,45.4,56.6,34.2,113.95,48463
2759,UT-031,Piute County,Utah,45.2,58.7,31.7,79.68,48465
2760,UT-033,Rich County,Utah,41.4,53.9,28.8,75.99,48467
2761,UT-035,Salt Lake County,Utah,50.6,61.4,39.8,97.47,48469
2762,UT-037,San Juan County,Utah,54.1,67.1,41,40.19,48471
2763,UT-039,Sanpete County,Utah,45.5,58.3,32.7,80.74,48473
2764,UT-041,Sevier County,Utah,46.1,58.6,33.6,72.29,48475
2765,UT-043,Summit County,Utah,40,51.9,28.1,119.17,48477
2766,UT-045,Tooele County,Utah,51.7,64.7,38.6,46.13,48479
2767,UT-047,Uintah County,Utah,47.3,60.7,33.9,50.79,48481
2768,UT-049,Utah County,Utah,48.1,60.7,35.5,83.59,48483
2769,UT-051,Wasatch County,Utah,42.4,54.5,30.3,107.84,48485
2770,UT-053,Washington County,Utah,57.1,69.6,44.6,71.84,48487
2771,UT-055,Wayne County,Utah,52.2,65.1,39.2,39.29,48489
2772,UT-057,Weber County,Utah,47.5,58.8,36.1,114.54,48491
2773,VT-001,Addison County,Vermont,44.4,54.9,34,207.07,48493
2774,VT-003,Bennington County,Vermont,44.2,54.4,33.9,260.51,48495
2775,VT-005,Caledonia County,Vermont,41.5,51.9,31.2,218.37,48497
2776,VT-007,Chittenden County,Vermont,45.3,54.9,35.7,200.57,48499
2777,VT-009,Essex County,Vermont,40.9,51.4,30.4,219.13,48501
2778,VT-011,Franklin County,Vermont,44.4,53.6,35.1,215.86,48503
2779,VT-013,Grand Isle County,Vermont,45.9,55.1,36.7,197.37,48505
2780,VT-015,Lamoille County,Vermont,42.3,52,32.7,225.82,48507
2781,VT-017,Orange County,Vermont,43.4,54.2,32.5,215.58,49001
2782,VT-019,Orleans County,Vermont,41.7,51.6,31.9,232.16,49003
2783,VT-021,Rutland County,Vermont,43.9,54.6,33.3,222.32,49005
2784,VT-023,Washington County,Vermont,42.4,52.7,32.1,220.39,49007
2785,VT-025,Windham County,Vermont,45.1,55.5,34.7,269.13,49009
2786,VT-027,Windsor County,Vermont,44.3,55.2,33.4,230.61,49011
2787,VA-001,Accomack County,Virginia,59.5,68.2,50.7,240.63,49013
2788,VA-003,Albemarle County,Virginia,57.3,67.9,46.7,245.82,49015
2789,VA-005,Alleghany County,Virginia,53.7,63.9,43.6,239.96,49017
2790,VA-007,Amelia County,Virginia,59,69.9,48,244.71,49019
2791,VA-009,Amherst County,Virginia,56.5,66.6,46.4,274.24,49021
2792,VA-011,Appomattox County,Virginia,57.6,67.9,47.3,253.5,49023
2793,VA-013,Arlington County,Virginia,57.7,67.2,48.3,252.47,49025
2794,VA-015,Augusta County,Virginia,54,64.7,43.3,240.57,49027
2795,VA-017,Bath County,Virginia,53,63.4,42.5,246.63,49029
2796,VA-019,Bedford County,Virginia,57.3,67.9,46.6,270.19,49031
2797,VA-021,Bland County,Virginia,52.3,62.7,41.8,246.61,49033
2798,VA-023,Botetourt County,Virginia,55.6,65.8,45.4,252.11,49035
2799,VA-025,Brunswick County,Virginia,59.9,70.8,48.9,251.49,49037
2800,VA-027,Buchanan County,Virginia,55.2,66.1,44.4,278.02,49039
2801,VA-029,Buckingham County,Virginia,58.1,68.7,47.6,242.19,49041
2802,VA-031,Campbell County,Virginia,57.8,68.7,47,256.54,49043
2803,VA-033,Caroline County,Virginia,58.2,69.1,47.3,250.61,49045
2804,VA-035,Carroll County,Virginia,53.7,63.7,43.7,289.96,49047
2805,VA-036,Charles City County,Virginia,60.5,70.3,50.6,270.74,49049
2806,VA-037,Charlotte County,Virginia,58.3,68.9,47.6,254.92,49051
2807,VA-041,Chesterfield County,Virginia,59.3,70.2,48.4,254.46,49053
2808,VA-043,Clarke County,Virginia,55,65.6,44.4,226.66,49055
2809,VA-045,Craig County,Virginia,53.7,63.7,43.7,249.17,49057
2810,VA-047,Culpeper County,Virginia,56.9,67.7,46.1,238.26,50001
2811,VA-049,Cumberland County,Virginia,58.5,69.6,47.5,242.49,50003
2812,VA-051,Dickenson County,Virginia,55,65.9,44.1,273.85,50005
2813,VA-053,Dinwiddie County,Virginia,59.7,70.8,48.6,256.69,50007
2814,VA-057,Essex County,Virginia,58.7,68.9,48.6,253.62,50009
2815,VA-059,Fairfax County,Virginia,57.4,67.1,47.8,238.43,50011
2816,VA-061,Fauquier County,Virginia,56.2,66.4,46,234.17,50013
2817,VA-063,Floyd County,Virginia,52.9,62.7,43.1,276.46,50015
2818,VA-065,Fluvanna County,Virginia,58.1,69,47.2,246.98,50017
2819,VA-067,Franklin County,Virginia,57.1,68,46.2,271.7,50019
2820,VA-069,Frederick County,Virginia,54.3,65.5,43.1,222.55,50021
2821,VA-071,Giles County,Virginia,53.2,63.8,42.7,243.01,50023
2822,VA-073,Gloucester County,Virginia,60.3,69.7,50.9,265.72,50025
2823,VA-075,Goochland County,Virginia,58.1,69.5,46.8,242.47,50027
2824,VA-077,Grayson County,Virginia,51.7,61.6,41.9,290.57,51001
2825,VA-079,Greene County,Virginia,56,66.5,45.6,252.6,51003
2826,VA-081,Greensville County,Virginia,60.4,71.4,49.4,261.86,51005
2827,VA-083,Halifax County,Virginia,58.7,70,47.5,255.31,51007
2828,VA-085,Hanover County,Virginia,58.5,69.7,47.3,252.78,51009
2829,VA-087,Henrico County,Virginia,59.3,70.1,48.5,258.05,51011
2830,VA-089,Henry County,Virginia,58.1,69.1,47.1,282.86,51013
2831,VA-091,Highland County,Virginia,50.4,60.8,39.9,251.23,51015
2832,VA-093,Isle of Wight County,Virginia,61,71.1,50.8,272.27,51017
2833,VA-095,James City County,Virginia,60.7,70.2,51.1,272.32,51019
2834,VA-097,King and Queen County,Virginia,59.1,69.3,48.9,263.09,51021
2835,VA-099,King George County,Virginia,58.8,68.9,48.8,237.88,51023
2836,VA-101,King William County,Virginia,59.1,69.6,48.6,263.42,51025
2837,VA-103,Lancaster County,Virginia,59.2,68.6,49.8,257.47,51027
2838,VA-105,Lee County,Virginia,55.8,66.5,45,303.35,51029
2839,VA-107,Loudoun County,Virginia,56,65.8,46.2,229.56,51031
2840,VA-109,Louisa County,Virginia,57.4,68.7,46.1,239.24,51033
2841,VA-111,Lunenburg County,Virginia,58.8,69.4,48.2,251.19,51035
2842,VA-113,Madison County,Virginia,55.7,66.2,45.1,249.2,51036
2843,VA-115,Mathews County,Virginia,60.3,69.4,51.1,260.25,51037
2844,VA-117,Mecklenburg County,Virginia,59.4,70.3,48.5,260.94,51041
2845,VA-119,Middlesex County,Virginia,59.6,68.9,50.2,261.9,51043
2846,VA-121,Montgomery County,Virginia,54.5,65.2,43.7,238.81,51045
2847,VA-125,Nelson County,Virginia,56.2,66.4,46,260.79,51047
2848,VA-127,New Kent County,Virginia,59.7,70,49.4,267.9,51049
2849,VA-131,Northampton County,Virginia,60.3,69,51.6,244.42,51051
2850,VA-133,Northumberland County,Virginia,58.8,68.6,49.1,248.05,51053
2851,VA-135,Nottoway County,Virginia,59.1,69.8,48.3,243.17,51057
2852,VA-137,Orange County,Virginia,57.1,68.1,46.1,233.12,51059
2853,VA-139,Page County,Virginia,54.3,65,43.5,234.75,51061
2854,VA-141,Patrick County,Virginia,56.2,66.8,45.6,304.96,51063
2855,VA-143,Pittsylvania County,Virginia,58.1,69.3,46.9,266.58,51065
2856,VA-145,Powhatan County,Virginia,58.6,69.8,47.4,242.43,51067
2857,VA-147,Prince Edward County,Virginia,58.3,68.8,47.8,246.57,51069
2858,VA-149,Prince George County,Virginia,60.4,70.9,49.9,274.58,51071
2859,VA-153,Prince William County,Virginia,57.7,67.7,47.7,225.7,51073
2860,VA-155,Pulaski County,Virginia,54.2,65.2,43.3,247.14,51075
2861,VA-157,Rappahannock County,Virginia,54.9,65.3,44.6,242.19,51077
2862,VA-159,Richmond County,Virginia,58.7,68.7,48.6,249.82,51079
2863,VA-161,Roanoke County,Virginia,56,66.5,45.4,254.8,51081
2864,VA-163,Rockbridge County,Virginia,55,65.1,45,253.29,51083
2865,VA-165,Rockingham County,Virginia,54.2,65.2,43.2,232.77,51085
2866,VA-167,Russell County,Virginia,54.8,65.6,44,269.97,51087
2867,VA-169,Scott County,Virginia,56.4,67.1,45.6,286.87,51089
2868,VA-171,Shenandoah County,Virginia,54.4,65.9,43,209.04,51091
2869,VA-173,Smyth County,Virginia,53.1,63.9,42.3,271.9,51093
2870,VA-175,Southampton County,Virginia,60.6,71.6,49.5,275.19,51095
2871,VA-177,Spotsylvania County,Virginia,57.2,68.3,46.1,238.68,51097
2872,VA-179,Stafford County,Virginia,58.1,68.5,47.7,224.18,51099
2873,VA-181,Surry County,Virginia,60.8,70.9,50.7,281.76,51101
2874,VA-183,Sussex County,Virginia,60.4,71.6,49.3,278.06,51103
2875,VA-185,Tazewell County,Virginia,52.5,62.9,42.1,264.06,51105
2876,VA-187,Warren County,Virginia,54.6,65.1,44,224.91,51107
2877,VA-191,Washington County,Virginia,55.4,66.7,44.2,270.67,51109
2878,VA-193,Westmoreland County,Virginia,58.7,68.5,48.8,247.11,51111
2879,VA-195,Wise County,Virginia,53.8,64.1,43.5,287.59,51113
2880,VA-197,Wythe County,Virginia,53.3,63.7,42.9,258.78,51115
2881,VA-199,York County,Virginia,61,70.2,51.8,266.16,51117
2882,VA-510,Alexandria City,Virginia,58.3,67.8,48.7,251.86,51119
2883,VA-520,Bristol City,Virginia,57,68.5,45.4,272.61,51121
2884,VA-530,Buena Vista City,Virginia,56.3,66.7,46,253.28,51125
2885,VA-540,Charlottesville City,Virginia,57.9,68.6,47.2,246.33,51127
2886,VA-550,Chesapeake City,Virginia,61.4,71.2,51.6,261.71,51131
2887,VA-570,Colonial Heights City,Virginia,59.9,70.8,49,264.44,51133
2888,VA-580,Covington City,Virginia,55.2,65.9,44.5,230.44,51135
2889,VA-590,Danville City,Virginia,59,70.5,47.4,259.09,51137
2890,VA-595,Emporia City,Virginia,60.5,71.6,49.4,261.35,51139
2891,VA-600,Fairfax City,Virginia,57,66.5,47.6,239.88,51141
2892,VA-610,Falls Church City,Virginia,57.1,66.5,47.7,246.74,51143
2893,VA-620,Franklin City,Virginia,60.6,71.7,49.5,273.81,51145
2894,VA-630,Fredericksburg City,Virginia,57.9,68.6,47.1,230.23,51147
2895,VA-640,Galax City,Virginia,53.7,63.5,43.9,284.13,51149
2896,VA-650,Hampton City,Virginia,61.6,70.4,52.7,255.26,51153
2897,VA-660,Harrisonburg City,Virginia,55.4,66.6,44.1,225.93,51155
2898,VA-670,Hopewell City,Virginia,60.2,70.4,50,269.66,51157
2899,VA-680,Lynchburg City,Virginia,57.7,68.5,46.9,262.92,51159
2900,VA-683,Manassas City,Virginia,57.5,67.7,47.4,226.65,51161
2901,VA-685,Manassas Park City,Virginia,57.5,67.5,47.5,228.2,51163
2902,VA-690,Martinsville City,Virginia,58.1,69.2,47,283.93,51165
2903,VA-700,Newport News City,Virginia,61.4,70.6,52.3,262.96,51167
2904,VA-710,Norfolk City,Virginia,62.1,70.4,53.8,251.26,51169
2905,VA-720,Norton City,Virginia,53.8,63.9,43.7,284.11,51171
2906,VA-730,Petersburg City,Virginia,60,70.9,49,267.31,51173
2907,VA-735,Poquoson City,Virginia,61.5,70.2,52.7,255.71,51175
2908,VA-740,Portsmouth City,Virginia,62,70.5,53.6,255.38,51177
2909,VA-750,Radford City,Virginia,54.7,65.9,43.5,232.6,51179
2910,VA-760,Richmond City,Virginia,59.2,70.1,48.3,256.13,51181
2911,VA-770,Roanoke City,Virginia,57.5,68.5,46.5,251.32,51183
2912,VA-775,Salem City,Virginia,57.4,68.5,46.2,249.59,51185
2913,VA-790,Staunton City,Virginia,55.1,66.3,43.8,225.58,51187
2914,VA-800,Suffolk City,Virginia,60.9,71.4,50.4,264.73,51191
2915,VA-810,Virginia Beach City,Virginia,61.7,69.9,53.6,254.83,51193
2916,VA-820,Waynesboro City,Virginia,55.4,66,44.9,235.21,51195
2917,VA-830,Williamsburg City,Virginia,60.7,70.6,50.8,272.58,51197
2918,VA-840,Winchester City,Virginia,54.7,65.8,43.5,226.23,51199
2919,WA-001,Adams County,Washington,50,61.8,38.1,51.36,51510
2920,WA-003,Asotin County,Washington,49.3,60.5,38,82.03,51515
2921,WA-005,Benton County,Washington,53.1,64.4,41.7,35.67,51520
2922,WA-007,Chelan County,Washington,43.9,52.6,35.2,186.35,51530
2923,WA-009,Clallam County,Washington,48,55.4,40.7,465.37,51540
2924,WA-011,Clark County,Washington,52.5,61.8,43.2,305.91,51550
2925,WA-013,Columbia County,Washington,48.8,58.9,38.7,125.61,51570
2926,WA-015,Cowlitz County,Washington,50.4,59.4,41.4,376.78,51580
2927,WA-017,Douglas County,Washington,48.4,59,37.8,51.47,51590
2928,WA-019,Ferry County,Washington,43.5,54.2,32.7,94.36,51595
2929,WA-021,Franklin County,Washington,52.5,63.9,41.1,42.78,51600
2930,WA-023,Garfield County,Washington,49.2,59.6,38.8,94.64,51610
2931,WA-025,Grant County,Washington,51.2,62.6,39.7,34.96,51620
2932,WA-027,Grays Harbor County,Washington,50.4,59.2,41.5,484.02,51630
2933,WA-029,Island County,Washington,51.4,59.1,43.7,137.45,51640
2934,WA-031,Jefferson County,Washington,46.3,53.9,38.6,555.53,51650
2935,WA-033,King County,Washington,48.5,56.1,40.9,386.31,51660
2936,WA-035,Kitsap County,Washington,52.3,60.6,44,227.44,51670
2937,WA-037,Kittitas County,Washington,46,55.5,36.5,156.15,51678
2938,WA-039,Klickitat County,Washington,49.5,60.6,38.4,97.5,51680
2939,WA-041,Lewis County,Washington,48,57.1,39,355.73,51683
2940,WA-043,Lincoln County,Washington,47,59.1,35,57.72,51685
2941,WA-045,Mason County,Washington,49.8,58.7,40.9,465.1,51690
2942,WA-047,Okanogan County,Washington,43.4,52.9,33.9,110.46,51700
2943,WA-049,Pacific County,Washington,50.7,59.5,41.9,427.06,51710
2944,WA-051,Pend Oreille County,Washington,43.1,52.9,33.3,159.44,51720
2945,WA-053,Pierce County,Washington,47.7,55.9,39.5,329.86,51730
2946,WA-055,San Juan County,Washington,51.1,58.7,43.4,143.68,51735
2947,WA-057,Skagit County,Washington,46.5,54,39,410.98,51740
2948,WA-059,Skamania County,Washington,46.5,54.6,38.3,438.1,51750
2949,WA-061,Snohomish County,Washington,46.9,54.4,39.5,437.87,51760
2950,WA-063,Spokane County,Washington,47.9,58.5,37.2,96.23,51770
2951,WA-065,Stevens County,Washington,45.6,56.2,34.9,108.12,51775
2952,WA-067,Thurston County,Washington,51.3,60.7,41.8,246.83,51790
2953,WA-069,Wahkiakum County,Washington,50.8,59.6,42.1,376.86,51800
2954,WA-071,Walla Walla County,Washington,53.1,64.3,41.9,68.57,51810
2955,WA-073,Whatcom County,Washington,45.1,52.7,37.5,374.88,51820
2956,WA-075,Whitman County,Washington,49.8,60.8,38.7,82.67,51830
2957,WA-077,Yakima County,Washington,47.5,58,36.9,120.01,51840
2958,WV-001,Barbour County,West Virginia,53.5,64.2,42.7,275.59,53001
2959,WV-003,Berkeley County,West Virginia,54.6,65.7,43.5,221.46,53003
2960,WV-005,Boone County,West Virginia,55.8,66.4,45.2,269.67,53005
2961,WV-007,Braxton County,West Virginia,55.1,66.1,44.1,265.45,53007
2962,WV-009,Brooke County,West Virginia,52.5,62.5,42.5,237.13,53009
2963,WV-011,Cabell County,West Virginia,56.5,67.3,45.6,250.86,53011
2964,WV-013,Calhoun County,West Virginia,54.9,66,43.7,249.86,53013
2965,WV-015,Clay County,West Virginia,55.4,66.3,44.5,258.72,53015
2966,WV-017,Doddridge County,West Virginia,54.3,65.4,43.1,268.1,53017
2967,WV-019,Fayette County,West Virginia,53.4,63.8,43.1,262.79,53019
2968,WV-021,Gilmer County,West Virginia,55,66.3,43.7,254.42,53021
2969,WV-023,Grant County,West Virginia,52.1,63.2,40.9,224.61,53023
2970,WV-025,Greenbrier County,West Virginia,51.4,61.7,41.1,259.38,53025
2971,WV-027,Hampshire County,West Virginia,53.5,64.9,42.1,215.55,53027
2972,WV-029,Hancock County,West Virginia,51.6,61.2,42.1,242.13,53029
2973,WV-031,Hardy County,West Virginia,53,64.4,41.6,209.46,53031
2974,WV-033,Harrison County,West Virginia,54.4,65.5,43.4,256.28,53033
2975,WV-035,Jackson County,West Virginia,55.3,66.7,44,243.67,53035
2976,WV-037,Jefferson County,West Virginia,55,65.7,44.4,224.24,53037
2977,WV-039,Kanawha County,West Virginia,56.1,66.8,45.4,258.71,53039
2978,WV-041,Lewis County,West Virginia,54.9,66.1,43.6,267.26,53041
2979,WV-043,Lincoln County,West Virginia,56.9,68,45.7,261.65,53043
2980,WV-045,Logan County,West Virginia,56.3,67.1,45.4,276.77,53045
2981,WV-047,McDowell County,West Virginia,54.6,65.7,43.4,260.46,53047
2982,WV-049,Marion County,West Virginia,53.6,64.1,43,242.37,53049
2983,WV-051,Marshall County,West Virginia,52.7,63.1,42.3,268.62,53051
2984,WV-053,Mason County,West Virginia,55.1,66.2,43.9,243.56,53053
2985,WV-055,Mercer County,West Virginia,52.5,63,41.9,238.12,53055
2986,WV-057,Mineral County,West Virginia,53.5,64.9,42.2,212.35,53057
2987,WV-059,Mingo County,West Virginia,56.8,68,45.6,280.25,53059
2988,WV-061,Monongalia County,West Virginia,52.8,63.1,42.6,246.93,53061
2989,WV-063,Monroe County,West Virginia,53.3,63.9,42.8,247.15,53063
2990,WV-065,Morgan County,West Virginia,53.9,65.2,42.6,225.79,53065
2991,WV-067,Nicholas County,West Virginia,52.9,63.5,42.3,272.75,53067
2992,WV-069,Ohio County,West Virginia,52.6,62.8,42.3,248.89,53069
2993,WV-071,Pendleton County,West Virginia,51.4,62.4,40.4,237.06,53071
2994,WV-073,Pleasants County,West Virginia,54.3,65.2,43.4,264.25,53073
2995,WV-075,Pocahontas County,West Virginia,48.5,58.2,38.9,272.34,53075
2996,WV-077,Preston County,West Virginia,51,61.1,40.9,283.74,53077
2997,WV-079,Putnam County,West Virginia,56.3,67.4,45.1,238.2,54001
2998,WV-081,Raleigh County,West Virginia,53,63.4,42.7,262.59,54003
2999,WV-083,Randolph County,West Virginia,49.7,59.7,39.6,306.13,54005
3000,WV-085,Ritchie County,West Virginia,54.5,65.6,43.3,262.24,54007
3001,WV-087,Roane County,West Virginia,55.1,66.2,44,245.81,54009
3002,WV-089,Summers County,West Virginia,53.8,64.5,43.1,242.89,54011
3003,WV-091,Taylor County,West Virginia,53.7,64.3,43.2,253.47,54013
3004,WV-093,Tucker County,West Virginia,49.8,60,39.6,313.35,54015
3005,WV-095,Tyler County,West Virginia,54,64.8,43.2,273.13,54017
3006,WV-097,Upshur County,West Virginia,53.5,64.2,42.8,282.88,54019
3007,WV-099,Wayne County,West Virginia,56.8,67.8,45.7,272.18,54021
3008,WV-101,Webster County,West Virginia,51.2,61.2,41.3,305.95,54023
3009,WV-103,Wetzel County,West Virginia,53.2,63.8,42.6,269.06,54025
3010,WV-105,Wirt County,West Virginia,54.8,65.9,43.7,250.6,54027
3011,WV-107,Wood County,West Virginia,55,65.8,44.3,251.03,54029
3012,WV-109,Wyoming County,West Virginia,54.4,65.3,43.6,267.74,54031
3013,WI-001,Adams County,Wisconsin,45.2,55.6,34.8,193.9,54033
3014,WI-003,Ashland County,Wisconsin,40,50.3,29.7,172.13,54035
3015,WI-005,Barron County,Wisconsin,42.1,52.5,31.7,170.25,54037
3016,WI-007,Bayfield County,Wisconsin,40.5,50.6,30.3,164.67,54039
3017,WI-009,Brown County,Wisconsin,45.4,54.3,36.5,188.61,54041
3018,WI-011,Buffalo County,Wisconsin,45.3,55.3,35.4,188.14,54043
3019,WI-013,Burnett County,Wisconsin,42,52.4,31.7,159.01,54045
3020,WI-015,Calumet County,Wisconsin,45.7,54.9,36.6,196.41,54047
3021,WI-017,Chippewa County,Wisconsin,43,53.2,32.8,166.67,54049
3022,WI-019,Clark County,Wisconsin,43.3,53.4,33.1,177.4,54051
3023,WI-021,Columbia County,Wisconsin,46.5,56.1,37,191.44,54053
3024,WI-023,Crawford County,Wisconsin,46.8,56.1,37.4,202.8,54055
3025,WI-025,Dane County,Wisconsin,47.2,56.8,37.5,197.8,54057
3026,WI-027,Dodge County,Wisconsin,45.9,55.3,36.4,192.48,54059
3027,WI-029,Door County,Wisconsin,43.9,52.3,35.5,178.56,54061
3028,WI-031,Douglas County,Wisconsin,40.5,50.6,30.4,163.92,54063
3029,WI-033,Dunn County,Wisconsin,44,54.3,33.7,169.01,54065
3030,WI-035,Eau Claire County,Wisconsin,44.1,54.3,34,176.56,54067
3031,WI-037,Florence County,Wisconsin,40.5,51.6,29.4,166.81,54069
3032,WI-039,Fond du Lac County,Wisconsin,45.8,55.1,36.5,191.24,54071
3033,WI-041,Forest County,Wisconsin,39.7,50.5,29,185.02,54073
3034,WI-043,Grant County,Wisconsin,47.1,56.7,37.4,206.73,54075
3035,WI-045,Green County,Wisconsin,47.5,57.5,37.6,203.94,54077
3036,WI-047,Green Lake County,Wisconsin,45.9,55.5,36.2,193.12,54079
3037,WI-049,Iowa County,Wisconsin,46.7,56.7,36.8,195.83,54081
3038,WI-051,Iron County,Wisconsin,39.1,49.4,28.8,180.82,54083
3039,WI-053,Jackson County,Wisconsin,44.6,54.7,34.5,188.23,54085
3040,WI-055,Jefferson County,Wisconsin,47.3,57,37.7,189.68,54087
3041,WI-057,Juneau County,Wisconsin,45,55.6,34.5,197.27,54089
3042,WI-059,Kenosha County,Wisconsin,48.5,57.7,39.3,195.86,54091
3043,WI-061,Kewaunee County,Wisconsin,44.9,53.5,36.2,179.23,54093
3044,WI-063,La Crosse County,Wisconsin,45.9,55.6,36.2,204.13,54095
3045,WI-065,Lafayette County,Wisconsin,47.1,57.3,36.9,206.61,54097
3046,WI-067,Langlade County,Wisconsin,40.9,51.3,30.5,186.05,54099
3047,WI-069,Lincoln County,Wisconsin,41.2,51.5,30.8,179.68,54101
3048,WI-071,Manitowoc County,Wisconsin,45.5,54.3,36.7,187.23,54103
3049,WI-073,Marathon County,Wisconsin,42.9,53,32.8,186.34,54105
3050,WI-075,Marinette County,Wisconsin,42.6,53.1,32.1,175.38,54107
3051,WI-077,Marquette County,Wisconsin,45.9,56,35.9,191.76,54109
3052,WI-078,Menominee County,Wisconsin,43.1,53.3,32.9,189.21,55001
3053,WI-079,Milwaukee County,Wisconsin,48.2,57.1,39.2,182.33,55003
3054,WI-081,Monroe County,Wisconsin,44.3,54.5,34.1,193.56,55005
3055,WI-083,Oconto County,Wisconsin,43.4,53.4,33.5,184.95,55007
